SaleID,price
209863,1084.9
209864,1728.28
209865,1343.82
209866,1103.12
209867,986.09
209868,10662.28
209869,739.05
209870,1891.55
209871,2602.48
209872,8230.55
209873,3178.37
209874,3815.03
209875,1430.34
209876,12261.02
209877,4917.49
209878,375.76
209879,3690.15
209880,692.0233333
209881,3766.27
209882,681.23
209883,8966.17
209884,8357.08
209885,2601.97
209886,18375.98
209887,3659.47
209888,6217.51
209889,8088.27
209890,1095.85
209891,2062.39
209892,10085.82
209893,2132.77
209894,1342.75
209895,12668.73
209896,3771.88
209897,236.41
209898,8622.65
209899,1797.51
209900,10645.47
209901,2066.75
209902,991.91
209903,8683.08
209904,105.45
209905,20356.14
209906,1326.38
209907,19632.99
209908,1483.19
209909,1530.03
209910,201.64
209911,403.66
209912,2807.33
209913,300.48
209914,7445.39
209915,16746.14
209916,765.95
209917,1256.02
209918,433.33
209919,1822.05
209920,1486.71
209921,5044.2
209922,869.73
209923,1472.47
209924,5817.64
209925,2519.38
209926,15708.36
209927,2324.23
209928,8940.25
209929,14709.67
209930,1020.26
209931,1164.38
209932,197.39
209933,507.51
209934,1653.47
209935,4056.42
209936,13312.41
209937,606.2
209938,3705.23
209939,1845.02
209940,572.34
209941,6485.55
209942,1182.82
209943,9601.44
209944,673.79
209945,9769.67
209946,1705.76
209947,2825.43
209948,1252.45
209949,1593.06
209950,15342.78
209951,2001.8
209952,13770.33
209953,1193.84
209954,148.29
209955,4706.82
209956,7411.35
209957,5071.48
209958,2880.86
209959,6766.81
209960,6753.98
209961,26954.07
209962,3668.61
209963,971.72
209964,14549.46
209965,1849.84
209966,3684.04
209967,7179.67
209968,894.72
209969,8700
209970,1813.61
209971,880.11
209972,21639.35
209973,3006.77
209974,2561.16
209975,632.34
209976,10610.82
209977,1442.72
209978,445.22
209979,2669.42
209980,1208.8
209981,5662.54
209982,1801.47
209983,10315.18
209984,14436.43
209985,8253.61
209986,7980.23
209987,269.99
209988,5864.68
209989,4945.89
209990,741.74
209991,2729.45
209992,15197.4
209993,5158.22
209994,5815.11
209995,1917.66
209996,950.43
209997,9030.23
209998,873.91
209999,9578.05
210000,5927.24
210001,2724.94
210002,6083.69
210003,357.52
210004,17118.16
210005,2117.01
210006,1339.1
210007,2454.4
210008,16570.62
210009,1741.8
210010,2826.76
210011,3636.8
210012,10797.4
210013,4432.68
210014,341.57
210015,3030.09
210016,11253.1
210017,6414.53
210018,1248.1
210019,10039.06
210020,5711.55
210021,3840.6
210022,1034.33
210023,681.29
210024,503.98
210025,971.24
210026,1427.15
210027,3288.1
210028,65344.7
210029,1247.89
210030,645.5
210031,3470.8
210032,14855.61
210033,1418.02
210034,2080.45
210035,1227.3
210036,884.98
210037,3336.71
210038,2610.33
210039,1015.95
210040,2982.31
210041,20684.38
210042,264.27
210043,119.6
210044,1955.86
210045,6579.73
210046,7239.13
210047,6942.45
210048,752
210049,3606.17
210050,1244.77
210051,1156.23
210052,1770.47
210053,5800.1
210054,6687.06
210055,1312.39
210056,864.56
210057,989.35
210058,6655.55
210059,2237.93
210060,2892.66
210061,3377.68
210062,3372.06
210063,876.23
210064,3756.38
210065,3744.63
210066,670.9
210067,4903.93
210068,3276.27
210069,4758.88
210070,1879.41
210071,1620.21
210072,4290.85
210073,2665.63
210074,1320.93
210075,1566.04
210076,2719.2
210077,9862.25
210078,296.97
210079,2208.57
210080,12612.77
210081,1188.63
210082,918.75
210083,1155.13
210084,2802.33
210085,2916.87
210086,3035.17
210087,1190.94
210088,24961.51
210089,1210.62
210090,1169.44
210091,15034.6
210092,1932.04
210093,1623.22
210094,2933.04
210095,263.07
210096,2549.12
210097,1082.98
210098,5354.92
210099,4354.46
210100,22449.42
210101,2150.33
210102,4900.09
210103,3929.75
210104,1040.19
210105,812.24
210106,1561.11
210107,1440.95
210108,4608.34
210109,6994.06
210110,1382.08
210111,2047.04
210112,4612.67
210113,2928.13
210114,8396.65
210115,7311.02
210116,3931.36
210117,1429.63
210118,3008.38
210119,2617.99
210120,4073.51
210121,11221.42
210122,501.9
210123,3353.04
210124,17615.41
210125,4945.89
210126,3777.7
210127,1303.34
210128,21888.64
210129,3193.8
210130,872.44
210131,1343.74
210132,11013.17
210133,13673.53
210134,10572.44
210135,9470.46
210136,10487.61
210137,1669.17
210138,33731.45
210139,11171.91
210140,12393.21
210141,4888.23
210142,9923.76
210143,4732.06
210144,2400
210145,13643.93
210146,6458.27
210147,6609.77
210148,19319.74
210149,22269.84
210150,744.77
210151,659.91
210152,2402.13
210153,22237.01
210154,13956.37
210155,3608.09
210156,4962.99
210157,17369.1
210158,2625.82
210159,915.5
210160,2017.98
210161,2835.64
210162,13226.11
210163,1449.19
210164,3888.49
210165,1561.04
210166,13826.7
210167,1022.02
210168,1720.02
210169,23837.07
210170,4132.22
210171,6420.12
210172,4884.26
210173,3941.38
210174,3597.03
210175,2206.43
210176,956.18
210177,4425.45
210178,7941.03
210179,9478.98
210180,6399.53
210181,5946.4
210182,1521.76
210183,14431.53
210184,661.41
210185,4556.95
210186,1770.74
210187,4331.64
210188,1280.95
210189,2576.82
210190,4524.25
210191,11063.23
210192,40302.27
210193,1897.49
210194,1095.8
210195,1827.72
210196,8877.53
210197,3397.39
210198,20526.58
210199,8765.88
210200,6839.66
210201,3005.17
210202,857.84
210203,10324.51
210204,799.62
210205,1947.64
210206,15727.82
210207,13695.63
210208,530.53
210209,26650.51
210210,4024.14
210211,8805.77
210212,1660.24
210213,12376.7
210214,1747.08
210215,2258.71
210216,2049.36
210217,1294.79
210218,2884.06
210219,16542.79
210220,1593.14
210221,4435.99
210222,1312.12
210223,10073.43
210224,6334.7
210225,4144.5
210226,761
210227,1897.74
210228,6694.88
210229,831.62
210230,574.61
210231,1580.37
210232,3054.5
210233,4731.92
210234,5955.39
210235,6200.33
210236,2069.94
210237,1492.83
210238,3485.09
210239,2323.12
210240,1990.12
210241,2794.76
210242,7341.63
210243,8777.09
210244,11582.68
210245,2079.76
210246,9917.23
210247,12278.05
210248,2890.78
210249,2798.64
210250,28979.45
210251,4210.13
210252,1880.9
210253,223.05
210254,643.79
210255,10306.47
210256,1999.97
210257,2611.76
210258,896.58
210259,15842.76
210260,146.53
210261,145.08
210262,3095.25
210263,16971.1
210264,2672.23
210265,8751.84
210266,2013.07
210267,26336.77
210268,188.3
210269,1595.09
210270,3805.04
210271,3313.23
210272,9976.26
210273,2565.72
210274,3028.82
210275,3627.1
210276,3939.61
210277,3955.17
210278,1108.94
210279,1766.23
210280,2428.75
210281,31763.65
210282,1689.26
210283,16655.37
210284,1412.16
210285,2213.52
210286,21712.31
210287,2912.36
210288,6049.39
210289,7046.78
210290,2772.56
210291,4710.13
210292,5012.14
210293,798.98
210294,12504.98
210295,7399.62
210296,786.43
210297,9725.92
210298,7279.44
210299,6123.99
210300,2063.56
210301,3815.94
210302,9646.93
210303,3476.45
210304,20818.49
210305,6912.79
210306,2050.15
210307,7922.59
210308,1775.51
210309,12082.51
210310,1489.49
210311,1406.54
210312,9514.82
210313,31981.72
210314,6465.28
210315,5370.89
210316,1582.59
210317,8239.45
210318,374.76
210319,3006.22
210320,4134.8
210321,3821.61
210322,2957.34
210323,15294.09
210324,2787.64
210325,1922.57
210326,1045.63
210327,5826.38
210328,36612.06
210329,1441.78
210330,2382.07
210331,1628.51
210332,1000.85
210333,2271.42
210334,25975.38
210335,1432.01
210336,1547.43
210337,2357.38
210338,5726.94
210339,898.63
210340,2421.01
210341,1363.22
210342,1480.66
210343,12956.74
210344,509.8
210345,4934.75
210346,5205.16
210347,21525.46
210348,9628.21
210349,1136.99
210350,3570.18
210351,5859.71
210352,1894.15
210353,16401.19
210354,7962.68
210355,8866.57
210356,10887.36
210357,8829.44
210358,876.02
210359,1870.85
210360,13293.57
210361,6217.46
210362,2627.44
210363,16907.53
210364,7442.96
210365,4228.57
210366,478.62
210367,1808.13
210368,795
210369,7173.77
210370,2227.39
210371,5262.86
210372,2905.38
210373,4064.75
210374,1274.51
210375,1757.97
210376,9264.67
210377,3267.63
210378,315.32
210379,2484.98
210380,4648.993333
210381,1232.67
210382,3502.96
210383,850.12
210384,7449.05
210385,2221.41
210386,3273.3
210387,2237.95
210388,10461.77
210389,2679.21
210390,4193.13
210391,1222.44
210392,21305.16
210393,3634.46
210394,3464.73
210395,2820.39
210396,4774.25
210397,4118.72
210398,1927.62
210399,4463.47
210400,3914.53
210401,6114.96
210402,4976.21
210403,4325.68
210404,2322.07
210405,11999.37
210406,2731.33
210407,561.9
210408,5405.26
210409,2258.14
210410,17330
210411,2478.31
210412,536.92
210413,6617.6
210414,10900.95
210415,608.58
210416,740.18
210417,25953.03
210418,1461.46
210419,3504.04
210420,776.08
210421,4236.76
210422,1415.25
210423,7871.58
210424,959.6
210425,382.65
210426,6057.24
210427,8747.61
210428,5343.29
210429,322.98
210430,23271.72
210431,2580.34
210432,963.31
210433,4189.5
210434,1723.85
210435,3451.86
210436,335.89
210437,2432.58
210438,5935.74
210439,497.48
210440,3130.66
210441,1934.78
210442,5636.62
210443,748.79
210444,1402.25
210445,476.51
210446,6450.29
210447,1923.27
210448,3687.69
210449,2613.82
210450,12264.11
210451,450.91
210452,10903.7
210453,392.38
210454,3565.89
210455,2923.5
210456,4059.8
210457,7988.89
210458,1449.58
210459,4805.48
210460,1904.47
210461,7271.84
210462,10143.72
210463,1850.21
210464,895.84
210465,2084.95
210466,772.09
210467,969.55
210468,460.7
210469,560.77
210470,6458.72
210471,5230.03
210472,1161.72
210473,3011.45
210474,2526.87
210475,16015.52
210476,5891.6
210477,9410.67
210478,4437.31
210479,4651.84
210480,6729.54
210481,12986.36
210482,2794.56
210483,295.75
210484,14946.49
210485,3268.72
210486,5317.53
210487,9138.17
210488,12874.67
210489,7339.46
210490,9115.76
210491,4415.39
210492,3305.48
210493,4570.88
210494,3921.19
210495,1315.97
210496,10120.77
210497,7631.39
210498,1800.59
210499,4185.02
210500,7738.97
210501,4457.77
210502,780.36
210503,10309.58
210504,650.18
210505,2371.18
210506,626.24
210507,4246.89
210508,975.82
210509,1348.66
210510,1687.18
210511,11388.55
210512,667.47
210513,3630.74
210514,8863.76
210515,2056.97
210516,3759.87
210517,5972.13
210518,719.1
210519,1580.49
210520,156.93
210521,5678.57
210522,200.47
210523,2201.65
210524,3118.86
210525,9356.78
210526,3827.37
210527,8535.39
210528,1006.44
210529,8989.74
210530,408.82
210531,7892.66
210532,392.02
210533,3140.27
210534,4937.28
210535,9178.56
210536,882.46
210537,4404.87
210538,1856.15
210539,591.1
210540,3333.44
210541,2597.4
210542,1550.8
210543,1887.3
210544,18561.96
210545,23485.77
210546,13906.04
210547,20748.21
210548,3840.68
210549,2148.15
210550,277.86
210551,2757.16
210552,1000.92
210553,11262.59
210554,30422.01
210555,11404.03
210556,8303.41
210557,2077.91
210558,9912.91
210559,15930.22
210560,2634.39
210561,2939.06
210562,791.02
210563,1970.65
210564,44204.15
210565,15988.59
210566,2685.9
210567,7844.09
210568,898.29
210569,6927.81
210570,12176.79
210571,8004.22
210572,17545.9
210573,668.83
210574,1238.74
210575,44927.47
210576,58164.97
210577,1981.23
210578,2427.48
210579,667.74
210580,2397.05
210581,2340.78
210582,393.9
210583,836.5
210584,11788.57
210585,2449.47
210586,573.11
210587,527.89
210588,3725.31
210589,12274.92
210590,13695.18
210591,11711.09
210592,3832.68
210593,8123.1
210594,2458
210595,11228.56
210596,4721.93
210597,24145.85
210598,10970.46
210599,5793.8
210600,23663.02
210601,411.8
210602,13496.04
210603,20019.13
210604,1690.05
210605,11481.29
210606,4214.64
210607,1059.14
210608,1480.5
210609,4234.57
210610,2281.58
210611,9173.52
210612,267.83
210613,158.43
210614,10662.48
210615,1439.31
210616,6215.63
210617,9525.28
210618,5552.59
210619,19217.98
210620,52652.36
210621,2792.53
210622,9376.4
210623,1947.93
210624,6188.16
210625,6259.18
210626,4196.17
210627,7001.28
210628,1794.3
210629,3870.94
210630,10968
210631,19005.86
210632,2395.19
210633,812.67
210634,946.25
210635,6668.25
210636,4396.25
210637,833.06
210638,2617.95
210639,2564.69
210640,16932.82
210641,5209.07
210642,2399.08
210643,1685.15
210644,4339.62
210645,4549.44
210646,11905.01
210647,1204.02
210648,16640.09
210649,4132.9
210650,1737.44
210651,1205.21
210652,3220.02
210653,8725.5
210654,319.47
210655,8471.18
210656,17699.18
210657,16933.3
210658,3343.82
210659,2338.16
210660,15202.62
210661,1313.76
210662,5505.32
210663,4583.06
210664,7701.85
210665,6563.36
210666,7100.59
210667,1286.21
210668,1664.55
210669,3218.72
210670,3945.66
210671,893.28
210672,511.5
210673,1505.65
210674,6963.72
210675,11042.79
210676,20880.54
210677,10876.25
210678,11455.3
210679,10412.43
210680,6501.64
210681,1554.27
210682,3417.96
210683,3765.22
210684,5438.2
210685,1404.96
210686,962.38
210687,19698.18
210688,14452.67
210689,2424.78
210690,761.63
210691,3640.37
210692,23747.78
210693,726.89
210694,5583.77
210695,7710.24
210696,15234.63
210697,10053.61
210698,6952.7
210699,12719.66
210700,6130.89
210701,3274.17
210702,2269.46
210703,11157.11
210704,453.56
210705,7119.28
210706,1073.45
210707,5790.79
210708,3557.45
210709,3815.62
210710,5758.48
210711,5393.6
210712,10793.52
210713,4915.25
210714,2105.34
210715,11975.37
210716,744.22
210717,992.52
210718,1858.03
210719,1338.46
210720,6146.1
210721,543.08
210722,3004.4
210723,8309.31
210724,18306.08
210725,2163
210726,11955.92
210727,5974.62
210728,307.3
210729,1761
210730,10425.59
210731,2235.31
210732,1457.9
210733,2231.66
210734,2693.47
210735,2368.52
210736,2056.79
210737,7535.56
210738,6404.97
210739,745.81
210740,8925.3
210741,1268.77
210742,1979.2
210743,15351.97
210744,18681.63
210745,597.35
210746,6393.89
210747,2051.67
210748,8775.65
210749,26196.24
210750,1732.54
210751,1241.85
210752,1522.53
210753,10098.46
210754,1960.46
210755,6280.95
210756,27466.84
210757,7527.38
210758,8178.35
210759,14857.46
210760,1301.55
210761,16827.38
210762,480.76
210763,3634.71
210764,5727.17
210765,2998.68
210766,3115.41
210767,1293.56
210768,88.18
210769,3087.71
210770,3588.29
210771,24314.68
210772,13742.7
210773,2323.15
210774,2331.9
210775,2632.26
210776,6879.06
210777,2747.94
210778,27094.42
210779,852.64
210780,1248.32
210781,2753.48
210782,1850.97
210783,978.12
210784,221.05
210785,9819.91
210786,990.57
210787,3528.6
210788,3443.84
210789,10533.07
210790,451.03
210791,37838.23
210792,1300.04
210793,2732.11
210794,1599.46
210795,2197
210796,7971.37
210797,3964.33
210798,7946.91
210799,3088.91
210800,1172.5
210801,3939.95
210802,8739.14
210803,5205.88
210804,2978.65
210805,5245.33
210806,32484.45
210807,5306.89
210808,9495.66
210809,1276.96
210810,1389.6
210811,997.27
210812,8428.9
210813,30280.96
210814,7973.61
210815,2590.66
210816,1104.62
210817,2656.1
210818,1336.88
210819,7958.98
210820,296.87
210821,4374.79
210822,2079.93
210823,7102.23
210824,502.19
210825,200.07
210826,14376.5
210827,4233.54
210828,6071.11
210829,1775.44
210830,419.2
210831,3231.29
210832,4162.62
210833,5427.21
210834,1554.91
210835,955.88
210836,891.85
210837,814.94
210838,4098.49
210839,23330.83
210840,4823.23
210841,15337.48
210842,2025.21
210843,3192.17
210844,4467.16
210845,844.61
210846,3754.49
210847,14071.33
210848,4758.42
210849,6896.33
210850,5299.99
210851,1958.3
210852,1375.63
210853,4527.91
210854,3876.32
210855,7968.36
210856,13125.9
210857,3401.45
210858,2786.72
210859,5896.86
210860,17734.75
210861,969.05
210862,5436.31
210863,4774.86
210864,4648.28
210865,2166.62
210866,6758.38
210867,4179.28
210868,3838.53
210869,4983.42
210870,18688.86
210871,380.81
210872,16058.8
210873,3016.23
210874,6183.35
210875,3576.15
210876,7133.07
210877,3570.71
210878,4442.35
210879,2086.21
210880,957.97
210881,6356.24
210882,75905.04
210883,2070.85
210884,10084.25
210885,8180.75
210886,1862.15
210887,1084.11
210888,7690.62
210889,12622.29
210890,8710.17
210891,2318.91
210892,3951.17
210893,3254.95
210894,16065.69
210895,336.8
210896,11356.26
210897,4128.54
210898,6847.26
210899,10090.68
210900,9318.17
210901,1448.51
210902,9668.83
210903,839.38
210904,1442.28
210905,953.9
210906,23835.57
210907,320.4
210908,14282.89
210909,527.83
210910,6827.14
210911,1867.56
210912,1494.93
210913,2744.16
210914,1621.4
210915,14249.44
210916,1660.02
210917,7686.27
210918,7329.34
210919,431.76
210920,271.59
210921,1020.77
210922,2043.86
210923,3801.81
210924,1876.72
210925,2233.18
210926,1945
210927,1721.97
210928,1474.49
210929,208.39
210930,9016.17
210931,5395.66
210932,5841.41
210933,569.21
210934,526.46
210935,6466.77
210936,459.1
210937,14046.81
210938,9263.52
210939,10608.11
210940,833.97
210941,843.71
210942,4467.49
210943,2244.31
210944,5047.33
210945,1250.73
210946,1827.23
210947,728.83
210948,5401.69
210949,670.73
210950,7421.71
210951,3458.69
210952,3722.63
210953,3063.64
210954,24955.94
210955,818.77
210956,8123.68
210957,24011.52
210958,5135.62
210959,2182.16
210960,330.04
210961,9552.95
210962,454.68
210963,3632.71
210964,2506.18
210965,7661.94
210966,855.23
210967,555.05
210968,16662.4
210969,6779.75
210970,10330.28
210971,6138.8
210972,726.53
210973,100.84
210974,911.44
210975,8811.26
210976,899.63
210977,11332.2
210978,1093.67
210979,9847.72
210980,26886.37
210981,14094.54
210982,10183.43
210983,11554.85
210984,18528.96
210985,1378.74
210986,633.32
210987,1558.51
210988,2663.48
210989,896.5
210990,199.67
210991,9829.91
210992,22027.55
210993,30224.28
210994,12699.1
210995,4336.14
210996,6956.13
210997,47059.88
210998,5993.87
210999,2548.06
211000,6712.69
211001,878.98
211002,11772.45
211003,1377.48
211004,1466.98
211005,11850.26
211006,4240.45
211007,191.14
211008,1201.43
211009,5454.2
211010,2279.95
211011,3962.72
211012,2771.56
211013,982.01
211014,3470.08
211015,1314.46
211016,7540.92
211017,9522.9
211018,2226.48
211019,7033.56
211020,1484.71
211021,2499.79
211022,8475.21
211023,1490.54
211024,7245.78
211025,9693.86
211026,1978.07
211027,4912.14
211028,3653.23
211029,7024.02
211030,10592.87
211031,16780.28
211032,1314.03
211033,3979.32
211034,787.33
211035,13193.41
211036,9127.84
211037,1200.82
211038,15668.04
211039,2086.34
211040,363.44
211041,2573.17
211042,2320.22
211043,1634.48
211044,14749.61
211045,2164.04
211046,1957.23
211047,3749.77
211048,308.84
211049,4197.46
211050,3167.18
211051,4568.89
211052,611.53
211053,9552.31
211054,2343.21
211055,7898.08
211056,15059.26
211057,2143.89
211058,3037.05
211059,11007.7
211060,609.54
211061,5408.46
211062,8204.75
211063,14258.63
211064,1551.71
211065,16585.43
211066,3986.99
211067,16625.66
211068,1378.89
211069,14141.4
211070,10448.15
211071,1203.91
211072,7017.54
211073,729.9
211074,1904.51
211075,1034.3
211076,5144.46
211077,2490.88
211078,9438.54
211079,100.89
211080,3768.81
211081,756.88
211082,4428.42
211083,20948.38
211084,2962.68
211085,4198.98
211086,1156.46
211087,2414.58
211088,1467.66
211089,2277.36
211090,18035.31
211091,1188.23
211092,2466
211093,246.93
211094,7810.08
211095,11476.5
211096,563.05
211097,14343.16
211098,11945.73
211099,1599.33
211100,19748.57
211101,413.24
211102,3706.26
211103,46352.1
211104,4215.19
211105,1072.32
211106,810.74
211107,847.38
211108,1900.77
211109,16037.72
211110,2071.01
211111,5427.67
211112,4679.77
211113,5882.12
211114,1795.3
211115,1536.47
211116,994.54
211117,5058.1
211118,4056.58
211119,1401.66
211120,2855.94
211121,14185.96
211122,1623.75
211123,3471.16
211124,1214.54
211125,1485.89
211126,1193.89
211127,315.02
211128,1169.83
211129,360.94
211130,854.71
211131,787.1
211132,594.12
211133,21868.03
211134,8560.53
211135,1328.73
211136,401.01
211137,17015.18
211138,744.44
211139,19627.63
211140,3102.8
211141,1744.98
211142,959.18
211143,1129.33
211144,3899.74
211145,7484.66
211146,5859.723333
211147,4779.99
211148,6503.12
211149,4128.92
211150,2418.23
211151,8740.7
211152,2023.42
211153,7516.43
211154,6622.86
211155,3913.73
211156,298.11
211157,3251.93
211158,1709.27
211159,2586.46
211160,4956.17
211161,747.07
211162,2295.76
211163,1669.2
211164,5361.67
211165,2074.08
211166,7880.78
211167,13067.68
211168,4717.05
211169,6707.74
211170,946.35
211171,7444.17
211172,4055.69
211173,4212.07
211174,1362.39
211175,2651.04
211176,61.15
211177,34065.6
211178,2526.54
211179,5138.25
211180,1163.92
211181,3497.38
211182,2211.33
211183,1459.7
211184,25061.34
211185,7072.04
211186,5147.45
211187,1816.65
211188,16829.83
211189,4895.27
211190,2810.07
211191,613.6
211192,12168.38
211193,1007.53
211194,420.67
211195,10822.15
211196,2949.51
211197,1489.78
211198,9222.91
211199,1323.54
211200,1432.53
211201,3176.51
211202,1292.16
211203,23286.25
211204,1507.69
211205,532.96
211206,2117.51
211207,18790.79
211208,3376.92
211209,4021.49
211210,2409.27
211211,9477.45
211212,61.95
211213,1156.05
211214,5606.32
211215,1304.86
211216,9200.07
211217,4423.82
211218,3584.93
211219,1248.13
211220,18131.98
211221,5669.4
211222,41170.91
211223,1049.46
211224,6645.6
211225,846.64
211226,3447.85
211227,1945.9
211228,1779.93
211229,33419.31
211230,665.73
211231,10691.07
211232,20565.14
211233,10896.93
211234,1253.2
211235,516.01
211236,1268.42
211237,588.68
211238,494.9
211239,3184.92
211240,2570.48
211241,9737.4
211242,792.96
211243,4683.81
211244,500.95
211245,2960.6
211246,1808.24
211247,2522.87
211248,35840.76
211249,891.29
211250,104.6
211251,16553.54
211252,3406.75
211253,26771.45
211254,5290.83
211255,445.06
211256,1444.75
211257,1582.44
211258,25767.25
211259,393.23
211260,1358.15
211261,6856.86
211262,2699.82
211263,5355.58
211264,3542.01
211265,2768.33
211266,1230.58
211267,21668.69
211268,6769.64
211269,9041.1
211270,927.77
211271,2976.18
211272,1701.77
211273,319.39
211274,15816.98
211275,690.14
211276,8050.95
211277,1023.25
211278,26503.72
211279,8121.72
211280,14033.8
211281,41008.16
211282,8010.57
211283,4751.49
211284,3190.29
211285,16210.69
211286,19472.49
211287,1059.24
211288,5625.68
211289,22866.13
211290,14517.16
211291,990.1
211292,5721.67
211293,2447.03
211294,22126.18
211295,5299.39
211296,7336.96
211297,24679.92
211298,783.25
211299,7169.98
211300,1837.61
211301,4421.39
211302,1658.76
211303,10795.06
211304,10221.32
211305,4840.21
211306,1196.99
211307,4022.53
211308,23568.82
211309,11581.08
211310,3479.3
211311,4151.6
211312,2414.06
211313,7677.42
211314,601.66
211315,15775.73
211316,5492.87
211317,502.52
211318,1170.99
211319,10101.12
211320,1503.7
211321,1235.78
211322,2506.99
211323,1123.91
211324,5044.43
211325,10744.67
211326,23950.46
211327,9408.36
211328,13229.7
211329,4017.6
211330,12180.64
211331,2492.35
211332,1980.76
211333,1004.47
211334,2711.54
211335,10839.32
211336,18036.08
211337,2313.32
211338,258.16
211339,9301.23
211340,36031.84
211341,3849.61
211342,236.01
211343,7110.15
211344,3312.02
211345,1346.32
211346,3660.76
211347,7928.82
211348,3881.71
211349,5928.33
211350,9343.5
211351,2641.5
211352,9243.65
211353,9669.95
211354,10039.02
211355,1228.66
211356,10288.56
211357,12315.78
211358,8039.82
211359,5547.18
211360,2545.12
211361,1485.03
211362,4322.98
211363,5630.44
211364,877.99
211365,204.25
211366,11679.29
211367,1850.83
211368,13960.44
211369,11947.71
211370,1643.19
211371,640.09
211372,29074.53
211373,1748.15
211374,980.26
211375,7707.28
211376,2942.26
211377,27819.26
211378,892.44
211379,1475.84
211380,6628.32
211381,23179.2
211382,9303.15
211383,677.56
211384,375.47
211385,1252.63
211386,12276.61
211387,2229.19
211388,1767.16
211389,6309.95
211390,521.46
211391,4175.4
211392,13354.9
211393,10886.47
211394,1042.7
211395,2995.73
211396,1491.32
211397,19380.76
211398,5507.74
211399,2634.39
211400,9188.01
211401,1261.6
211402,686.97
211403,3598.45
211404,977.14
211405,20568.79
211406,771.26
211407,5793.24
211408,4695.71
211409,512.38
211410,5121.37
211411,1522.76
211412,777.09
211413,733.28
211414,1652.25
211415,2329.16
211416,3791.01
211417,1690.33
211418,9052.17
211419,12883.92
211420,9266.75
211421,5209.02
211422,1517.63
211423,1671.02
211424,7063.14
211425,5236.91
211426,10674.01
211427,6014.18
211428,11441.49
211429,7703.55
211430,2286.72
211431,1296.16
211432,4300.72
211433,5875.93
211434,8881.35
211435,8421.42
211436,908.79
211437,13818.47
211438,1172.1
211439,10365.56
211440,8090.76
211441,504.57
211442,2467.15
211443,8635.94
211444,11943.55
211445,547.34
211446,6895.19
211447,8757.97
211448,3181.62
211449,8832.91
211450,5795.34
211451,6417.73
211452,11039.44
211453,3619.24
211454,11212.76
211455,678.95
211456,615.05
211457,1634.89
211458,9527.32
211459,9717.09
211460,15655.7
211461,5720.38
211462,17432.22
211463,1948.89
211464,15770.74
211465,602.59
211466,983.46
211467,986.19
211468,7681.45
211469,471.55
211470,508.52
211471,393.24
211472,4577.1
211473,198.88
211474,558.78
211475,11787.42
211476,20129.98
211477,879.21
211478,3754.49
211479,1401.67
211480,1605.46
211481,12480.52
211482,2714
211483,3529.24
211484,1075.18
211485,1939.48
211486,9947.96
211487,12223.91
211488,1607.19
211489,8249.02
211490,305.96
211491,3803.97
211492,14165.81
211493,10821.86
211494,1542.71
211495,988.85
211496,2580.31
211497,2004.45
211498,646.57
211499,4182.34
211500,11811.65
211501,11917.92
211502,8016.05
211503,4010.08
211504,2090.24
211505,1667.7
211506,5512.45
211507,23139.6
211508,5574.32
211509,340.01
211510,4734.15
211511,8027.01
211512,2120.41
211513,3437.67
211514,19657.56
211515,11446.52
211516,149.85
211517,2004
211518,1363.66
211519,18067.02
211520,1212.38
211521,6966.5
211522,5402.05
211523,725.16
211524,19991.53
211525,4820.97
211526,17419.37
211527,1315.79
211528,20823.36
211529,8025.14
211530,308.82
211531,11990.17
211532,11303.16
211533,2646.3
211534,517.61
211535,1249.53
211536,13487.22
211537,2042.13
211538,7004.29
211539,4716.19
211540,12882.69
211541,9203.33
211542,3208.45
211543,134.05
211544,16942.87
211545,3693.65
211546,16708.96
211547,17051.73
211548,1492.08
211549,4107.75
211550,791.03
211551,758.76
211552,736.16
211553,5523.36
211554,714.93
211555,18530.16
211556,1505.75
211557,1841.3
211558,664.13
211559,11262.96
211560,1432.11
211561,6752.6
211562,4330.7
211563,4173.83
211564,1798.28
211565,1243.69
211566,693.84
211567,936.57
211568,7738.81
211569,1867
211570,513.91
211571,5898.86
211572,1328.78
211573,1874.7
211574,7682.01
211575,1034.13
211576,4277.44
211577,1289.12
211578,6946.43
211579,2049.23
211580,2828.46
211581,8627.09
211582,11500.13
211583,5292.21
211584,636.23
211585,7394.14
211586,17659.82
211587,1792.15
211588,12626.55
211589,2418.9
211590,1228.92
211591,951.615
211592,1762.05
211593,8680.28
211594,3973.72
211595,1474.91
211596,5342.63
211597,967.59
211598,948.52
211599,11058.09
211600,358.32
211601,40867.68
211602,2473.49
211603,25905.35
211604,1876.17
211605,13427.53
211606,11527.38
211607,23646.35
211608,3109.09
211609,4191.04
211610,5121.96
211611,2862.03
211612,1631.54
211613,524.84
211614,1297.68
211615,4387.28
211616,194.45
211617,14894.54
211618,6416.16
211619,7348.65
211620,2685.24
211621,361.59
211622,6836.92
211623,1562.8
211624,9864.82
211625,3365.51
211626,17307.45
211627,667.5
211628,6631.83
211629,762.78
211630,7011.59
211631,2277.49
211632,1484.57
211633,14646.19
211634,20320.02
211635,17588.36
211636,2634.64
211637,3231.52
211638,2361.97
211639,3007.56
211640,26390.32
211641,701.91
211642,1960.17
211643,9744.95
211644,10122.91
211645,2820.24
211646,12172.97
211647,38519.35
211648,4618.62
211649,3039.01
211650,6508.06
211651,880.21
